58,15,14
61,13,14
62,10,14
62,19,14
63,14,14
65,21,14
67,15,14
68,13,14
69,12,14
70,23,14
71,13,14
71,15,14
73,13,14
74,8,14
74,10,14
75,9,14
83,8,14
83,12,14
91,8,14
93,7,14
93,9,14
96,33,14
97,6,14
101,7,14
101,12,14
103,6,14
105,6,14
106,8,14
109,4,14
115,4,14
115,21,14
116,5,14
124,5,14
131,6,14
132,3,14
201,119,14
201,129,14
201,133,14
201,137,14
201,140,14
201,141,14
201,150,14
201,154,14
201,162,14
220,15,14
472,2,14
478,2,14
538,2,14
614,2,14
2,127,13
2,130,13
4,102,13
4,103,13
2,168,13
2,171,13
2,221,13
6,102,13
1,258,13
6,107,13
2,233,13
1,271,13
1,280,13
2,249,13
3,251,13
9,93,13
10,91,13
11,77,13
11,81,13
11,86,13
12,60,13
12,80,13
12,83,13
13,57,13
12,96,13
12,99,13
13,73,13
13,81,13
13,85,13
15,49,13
14,81,13
16,46,13
15,77,13
17,45,13
1,562,13
1,599,13
20,40,13
21,48,13
22,38,13
22,47,13
23,38,13
23,100,13
27,36,13
28,31,13
26,100,13
28,61,13
31,51,13
32,29,13
31,101,13
34,30,13
35,28,13
35,61,13
37,23,13
37,28,13
37,30,13
37,31,13
37,32,13
38,26,13
38,31,13
39,32,13
39,41,13
39,51,13
40,24,13
40,25,13
40,27,13
38,101,13
41,38,13
42,21,13
42,28,13
37,201,13
43,24,13
41,101,13
45,23,13
46,24,13
49,19,13
52,23,13
52,31,13
53,18,13
52,101,13
56,17,13
56,18,13
57,19,13
58,17,13
58,18,13
58,19,13
58,20,13
59,19,13
60,17,13
62,20,13
63,15,13
64,13,13
64,18,13
65,14,13
67,10,13
68,11,13
68,18,13
73,16,13
74,17,13
78,8,13
79,10,13
79,16,13
80,10,13
81,15,13
1,2558,13
84,7,13
85,9,13
86,15,13
87,4,13
87,10,13
87,14,13
88,13,13
89,12,13
99,8,13
100,7,13
102,13,13
103,4,13
102,35,13
103,9,13
106,6,13
108,37,13
110,6,13
111,4,13
111,5,13
111,11,13
112,6,13
112,7,13
117,14,13
119,6,13
120,13,13
121,3,13
126,4,13
144,5,13
150,20,13
192,3,13
197,3,13
201,118,13
201,132,13
201,152,13
201,155,13
220,7,13
220,17,13
445,2,13
467,2,13
545,2,13
2,116,12
2,129,12
2,142,12
3,118,12
2,179,12
2,203,12
3,183,12
3,194,12
2,227,12
1,259,12
1,261,12
1,267,12
1,268,12
2,238,12
2,240,12
1,272,12
2,243,12
1,275,12
2,255,12
1,289,12
1,311,12
9,88,12
10,74,12
10,87,12
12,54,12
11,92,12
12,65,12
12,70,12
14,48,12
14,52,12
14,74,12
1,478,12
15,65,12
15,67,12
16,49,12
16,54,12
16,58,12
16,72,12
17,49,12
18,47,12
19,38,12
21,39,12
21,40,12
23,49,12
24,32,12
24,35,12
24,40,12
25,35,12
26,33,12
26,34,12
27,34,12
28,33,12
29,35,12
30,51,12
1,978,12
20,395,12
32,31,12
32,36,12
34,51,12
35,31,12
6,956,12
36,27,12
36,51,12
37,27,12
37,51,12
38,24,12
39,25,12
40,29,12
42,24,12
44,22,12
45,18,12
44,51,12
49,22,12
52,25,12
57,18,12
59,16,12
60,14,12
63,17,12
64,16,12
65,17,12
66,19,12
67,13,12
67,17,12
67,21,12
68,17,12
69,16,12
72,15,12
72,21,12
73,21,12
74,15,12
75,16,12
75,18,12
76,22,12
76,28,12
77,10,12
78,10,12
79,9,12
81,12,12
81,13,12
82,9,12
82,10,12
82,13,12
85,11,12
87,11,12
87,16,12
88,8,12
88,11,12
88,12,12
90,7,12
93,8,12
94,8,12
94,9,12
95,4,12
100,4,12
101,6,12
103,7,12
104,4,12
105,11,12
106,4,12
106,5,12
107,4,12
110,5,12
113,7,12
113,8,12
114,5,12
115,25,12
116,3,12
121,6,12
125,8,12
133,7,12
142,3,12
166,4,12
167,5,12
190,10,12
201,131,12
201,138,12
201,145,12
201,151,12
201,164,12
201,165,12
201,167,12
210,6,12
220,5,12
220,16,12
240,32,12
1099,1,12
2,112,11
2,120,11
2,122,11
3,104,11
3,108,11
3,110,11
2,143,11
3,119,11
3,122,11
2,165,11
3,134,11
2,173,11
2,175,11
2,205,11
2,207,11
2,235,11
1,270,11
2,245,11
7,102,11
1,300,11
1,308,11
1,310,11
1,321,11
1,324,11
1,335,11
9,89,11
1,339,11
4,251,11
10,73,11
10,83,11
11,52,11
11,58,11
11,69,11
11,76,11
12,56,11
12,57,11
11,89,11
1,401,11
11,96,11
12,76,11
12,78,11
13,47,11
12,79,11
13,48,11
2,395,11
13,70,11
13,91,11
14,62,11
13,97,11
14,80,11
14,85,11
15,59,11
15,63,11
1,500,11
16,48,11
16,52,11
17,46,11
1,550,11
18,38,11
17,71,11
18,43,11
18,46,11
18,50,11
20,42,11
3,598,11
22,36,11
22,40,11
22,42,11
22,44,11
25,37,11
29,31,11
30,32,11
30,33,11
31,29,11
32,41,11
22,394,11
22,395,11
35,29,11
1,1101,11
36,32,11
36,41,11
37,35,11
38,25,11
38,30,11
39,24,11
41,33,11
41,36,11
43,30,11
43,35,11
44,24,11
43,101,11
46,22,11
47,24,11
47,25,11
48,24,11
49,18,11
49,23,11
50,23,11
50,24,11
50,42,11
51,22,11
51,24,11
52,19,11
55,18,11
56,19,11
56,20,11
60,19,11
60,31,11
61,14,11
61,18,11
61,20,11
62,16,11
63,13,11
69,14,11
69,19,11
71,41,11
72,17,11
73,19,11
74,19,11
80,13,11
82,8,11
82,19,11
83,17,11
84,10,11
84,17,11
87,9,11
88,7,11
88,9,11
90,8,11
95,15,11
96,11,11
97,7,11
97,11,11
98,8,11
100,8,11
101,8,11
103,14,11
104,5,11
107,6,11
107,9,11
109,5,11
112,5,11
112,8,11
114,9,11
115,23,11
116,6,11
116,8,11
117,15,11
119,5,11
119,9,11
120,7,11
125,3,11
125,4,11
129,5,11
130,8,11
134,4,11
137,3,11
137,5,11
138,4,11
143,3,11
144,6,11
145,6,11
148,3,11
148,4,11
149,5,11
154,3,11
159,6,11
169,7,11
170,3,11
171,3,11
189,9,11
190,3,11
193,4,11
200,18,11
200,24,11
201,121,11
201,130,11
201,134,11
201,143,11
201,148,11
201,166,11
201,179,11
212,14,11
203,301,11
220,9,11
240,33,11
2,117,10
2,119,10
2,126,10
2,135,10
3,107,10
2,140,10
2,167,10
2,204,10
2,211,10
2,214,10
1,252,10
1,255,10
1,263,10
1,264,10
2,234,10
2,241,10
1,282,10
2,253,10
2,262,10
1,296,10
1,313,10
1,315,10
1,322,10
10,88,10
10,92,10
11,64,10
10,96,10
11,80,10
12,62,10
12,63,10
1,407,10
2,384,10
12,85,10
13,54,10
12,90,10
12,91,10
12,93,10
13,72,10
2,418,10
13,77,10
13,79,10
14,54,10
12,121,10
14,65,10
14,78,10
15,52,10
14,84,10
15,56,10
15,58,10
15,64,10
15,75,10
16,69,10
16,76,10
17,52,10
17,62,10
1,560,10
18,49,10
19,42,10
1,609,10
19,52,10
19,58,10
20,44,10
16,175,10
1,657,10
3,600,10
21,46,10
21,49,10
1,671,10
4,600,10
4,601,10
23,34,10
23,37,10
24,37,10
25,33,10
25,40,10
26,36,10
26,37,10
27,39,10
27,42,10
28,32,10
28,35,10
17,393,10
29,30,10
18,397,10
18,398,10
29,61,10
30,36,10
28,100,10
19,395,10
19,396,10
1,972,10
1,976,10
1,979,10
1,985,10
32,51,10
21,397,10
33,28,10
33,51,10
33,61,10
34,61,10
5,971,10
35,51,10
6,954,10
6,959,10
36,31,10
35,81,10
37,25,10
37,33,10
35,101,10
36,100,10
38,51,10
39,30,10
40,30,10
40,31,10
40,51,10
41,29,10
41,40,10
42,26,10
43,23,10
43,25,10
43,26,10
44,25,10
44,27,10
44,30,10
45,26,10
46,23,10
46,26,10
44,101,10
49,24,10
48,101,10
50,101,10
54,15,10
54,18,10
54,23,10
56,14,10
57,14,10
59,23,10
60,20,10
61,19,10
63,16,10
63,18,10
63,19,10
63,20,10
64,15,10
65,15,10
65,16,10
66,21,10
67,18,10
68,15,10
74,9,10
74,13,10
74,14,10
74,22,10
75,12,10
80,12,10
81,19,10
82,14,10
83,13,10
84,21,10
85,10,10
89,7,10
89,11,10
89,13,10
89,15,10
90,9,10
91,11,10
92,9,10
93,11,10
94,4,10
98,10,10
98,11,10
99,7,10
99,11,10
100,5,10
100,9,10
101,5,10
102,5,10
102,11,10
104,9,10
105,3,10
108,4,10
108,7,10
108,8,10
111,8,10
112,9,10
113,11,10
115,31,10
116,4,10
118,4,10
118,5,10
118,11,10
119,11,10
120,12,10
122,4,10
125,5,10
126,3,10
129,6,10
135,5,10
136,10,10
137,7,10
139,5,10
140,3,10
143,6,10
149,4,10
150,21,10
152,8,10
177,3,10
182,3,10
193,3,10
194,3,10
198,3,10
200,19,10
201,139,10
201,144,10
201,146,10
201,168,10
201,173,10
201,192,10
201,220,10
202,251,10
210,5,10
240,30,10
2,132,9
2,134,9
2,137,9
2,139,9
3,141,9
4,112,9
4,118,9
3,184,9
2,232,9
1,266,9
2,237,9
1,273,9
1,277,9
1,279,9
1,281,9
2,252,9
2,257,9
2,260,9
1,293,9
1,295,9
1,303,9
1,307,9
1,312,9
8,102,9
1,319,9
1,338,9
1,341,9
1,345,9
2,320,9
3,302,9
1,365,9
1,374,9
11,65,9
2,345,9
2,357,9
1,392,9
1,393,9
12,71,9
12,73,9
2,396,9
13,55,9
11,121,9
13,59,9
13,60,9
12,92,9
13,63,9
12,95,9
2,424,9
13,84,9
14,56,9
13,90,9
14,60,9
14,66,9
13,98,9
14,70,9
14,73,9
14,79,9
1,494,9
15,68,9
15,81,9
16,55,9
16,68,9
17,42,9
16,75,9
1,554,9
18,48,9
18,70,9
19,44,9
19,46,9
19,47,9
19,62,9
1,621,9
20,45,9
6,501,9
3,601,9
21,45,9
20,86,9
22,39,9
23,45,9
1,754,9
24,56,9
1,769,9
25,44,9
24,100,9
15,393,9
27,32,9
27,35,9
28,36,9
28,37,9
28,42,9
29,32,9
29,34,9
29,36,9
30,34,9
31,30,9
31,31,9
31,39,9
1,973,9
1,981,9
1,982,9
1,984,9
20,396,9
32,30,9
1,1011,9
1,1013,9
21,393,9
21,396,9
34,29,9
23,393,9
6,944,9
6,955,9
38,32,9
38,33,9
41,30,9
42,33,9
42,51,9
45,25,9
45,41,9
46,27,9
41,201,9
46,51,9
47,41,9
48,28,9
50,22,9
51,25,9
52,36,9
53,22,9
54,20,9
54,26,9
54,35,9
55,25,9
58,21,9
60,18,9
60,23,9
60,26,9
61,24,9
62,17,9
66,14,9
66,16,9
67,20,9
69,17,9
69,20,9
71,16,9
71,17,9
72,16,9
72,18,9
72,27,9
74,16,9
74,21,9
76,24,9
77,17,9
78,13,9
78,14,9
80,15,9
80,16,9
80,20,9
80,23,9
83,15,9
83,16,9
84,19,9
91,7,9
91,9,9
93,16,9
94,10,9
94,11,9
94,20,9
95,8,9
96,8,9
96,12,9
96,13,9
97,10,9
98,7,9
100,21,9
100,166,9
106,14,9
108,6,9
109,8,9
110,11,9
113,6,9
114,4,9
119,4,9
119,7,9
119,8,9
120,4,9
120,11,9
121,5,9
122,10,9
124,4,9
124,6,9
125,6,9
125,11,9
126,6,9
127,9,9
128,4,9
128,7,9
128,33,9
132,5,9
135,7,9
136,4,9
136,5,9
136,7,9
140,6,9
140,15,9
144,3,9
145,3,9
145,4,9
145,10,9
147,11,9
152,4,9
153,3,9
175,6,9
180,3,9
181,3,9
191,11,9
195,6,9
201,135,9
201,142,9
201,147,9
201,160,9
201,170,9
201,177,9
201,186,9
210,15,9
206,301,9
240,31,9
2,131,8
3,106,8
3,111,8
3,112,8
3,117,8
3,126,8
4,104,8
4,111,8
3,170,8
5,115,8
5,117,8
3,180,8
2,213,8
3,193,8
3,196,8
6,113,8
1,269,8
2,247,8
3,219,8
3,222,8
1,285,8
1,288,8
2,258,8
2,266,8
1,302,8
1,306,8
2,280,8
3,250,8
2,281,8
2,301,8
1,332,8
1,344,8
1,346,8
1,347,8
1,348,8
1,350,8
1,353,8
2,324,8
1,357,8
2,330,8
1,364,8
1,381,8
1,387,8
11,83,8
11,85,8
11,90,8
11,95,8
2,377,8
12,74,8
2,393,8
2,394,8
12,86,8
2,400,8
2,405,8
13,66,8
12,98,8
13,67,8
2,410,8
1,446,8
13,82,8
13,83,8
13,86,8
14,55,8
13,87,8
14,57,8
13,88,8
2,430,8
13,89,8
3,401,8
13,92,8
13,93,8
1,465,8
14,69,8
14,72,8
2,451,8
15,53,8
15,54,8
15,55,8
15,57,8
15,60,8
15,85,8
1,519,8
16,60,8
15,97,8
17,60,8
16,98,8
17,72,8
18,42,8
18,52,8
18,54,8
4,501,8
1,595,8
18,74,8
19,53,8
19,64,8
20,39,8
1,655,8
21,38,8
21,42,8
21,43,8
21,44,8
21,56,8
10,398,8
1,701,8
5,599,8
23,43,8
18,200,8
22,100,8
6,601,8
24,45,8
24,49,8
13,394,8
13,397,8
25,36,8
14,393,8
14,396,8
26,35,8
15,395,8
16,397,8
28,34,8
1,903,8
30,46,8
19,394,8
30,61,8
29,100,8
1,974,8
20,397,8
32,32,8
32,33,8
32,38,8
1,1000,8
32,61,8
33,39,8
34,35,8
23,395,8
35,30,8
5,970,8
6,947,8
24,392,8
6,951,8
6,952,8
34,101,8
26,396,8
26,397,8
38,27,8
36,101,8
38,40,8
27,394,8
39,26,8
39,36,8
41,35,8
41,42,8
42,29,8
42,31,8
42,34,8
42,43,8
42,61,8
43,33,8
43,37,8
44,28,8
44,31,8
44,37,8
45,22,8
45,27,8
45,28,8
45,29,8
45,31,8
45,34,8
46,31,8
47,23,8
48,29,8
47,61,8
48,41,8
49,30,8
51,23,8
51,51,8
52,28,8
53,26,8
54,25,8
56,24,8
56,25,8
57,25,8
59,51,8
60,51,8
61,51,8
63,25,8
64,19,8
69,21,8
69,22,8
70,25,8
70,27,8
71,12,8
71,21,8
72,12,8
72,20,8
75,20,8
75,21,8
77,12,8
77,13,8
77,16,8
77,21,8
77,22,8
78,22,8
80,18,8
81,9,8
81,17,8
81,20,8
81,21,8
82,17,8
82,20,8
83,11,8
83,22,8
84,9,8
84,13,8
86,22,8
89,8,8
89,10,8
3,2701,8
90,13,8
90,16,8
90,19,8
91,12,8
91,13,8
84,251,8
92,24,8
93,13,8
93,17,8
95,9,8
95,10,8
96,19,8
98,12,8
98,14,8
101,4,8
101,9,8
102,10,8
102,15,8
104,8,8
104,11,8
104,14,8
104,19,8
105,36,8
107,5,8
109,9,8
109,11,8
109,51,8
111,38,8
113,3,8
113,4,8
116,7,8
118,7,8
120,5,8
120,6,8
121,7,8
122,11,8
124,11,8
126,5,8
127,4,8
127,6,8
127,11,8
128,8,8
130,6,8
130,14,8
130,16,8
131,7,8
132,7,8
133,6,8
134,6,8
135,3,8
135,4,8
138,11,8
150,24,8
151,3,8
151,7,8
152,3,8
155,4,8
166,5,8
172,5,8
200,23,8
202,86,8
201,153,8
201,157,8
201,161,8
201,191,8
201,213,8
210,16,8
204,301,8
206,251,8
3,115,7
3,120,7
3,124,7
3,127,7
3,135,7
4,105,7
4,106,7
3,162,7
5,108,7
3,191,7
1,256,7
6,103,7
3,206,7
6,115,7
3,211,7
3,212,7
2,244,7
3,215,7
1,284,7
1,286,7
3,227,7
2,259,7
3,228,7
2,261,7
1,292,7
3,235,7
2,269,7
7,119,7
2,277,7
1,309,7
2,284,7
3,256,7
2,293,7
1,328,7
2,302,7
2,303,7
2,310,7
1,343,7
2,318,7
2,321,7
1,352,7
10,93,7
1,373,7
11,84,7
2,363,7
11,88,7
2,375,7
1,406,7
3,345,7
12,68,7
1,415,7
1,429,7
2,416,7
1,449,7
1,456,7
2,426,7
13,95,7
3,411,7
1,474,7
1,475,7
2,448,7
14,76,7
2,450,7
14,83,7
1,487,7
13,121,7
15,66,7
14,99,7
15,71,7
15,73,7
15,76,7
15,78,7
15,98,7
16,73,7
16,74,7
17,47,7
16,79,7
16,84,7
1,549,7
17,57,7
17,58,7
17,63,7
1,559,7
19,39,7
18,72,7
19,43,7
19,45,7
18,78,7
19,48,7
1,608,7
5,501,7
20,43,7
20,46,7
20,50,7
7,479,7
21,60,7
4,597,7
4,598,7
4,599,7
22,49,7
21,81,7
11,394,7
22,53,7
11,396,7
11,398,7
21,89,7
23,36,7
21,99,7
23,42,7
23,48,7
12,397,7
23,59,7
22,99,7
24,39,7
24,50,7
24,69,7
25,38,7
1,801,7
26,38,7
27,37,7
25,100,7
27,40,7
27,45,7
27,50,7
26,81,7
16,396,7
1,875,7
28,40,7
28,50,7
18,395,7
18,399,7
30,35,7
30,42,7
1,947,7
1,950,7
19,397,7
31,33,7
1,964,7
31,43,7
20,392,7
1,988,7
32,35,7
1,1004,7
32,46,7
31,81,7
33,34,7
22,393,7
34,32,7
5,949,7
23,394,7
23,396,7
35,33,7
35,34,7
35,36,7
33,100,7
35,39,7
24,399,7
36,33,7
36,34,7
6,965,7
36,35,7
6,967,7
25,395,7
37,36,7
38,29,7
37,61,7
38,35,7
38,36,7
1,1186,7
27,393,7
37,100,7
40,38,7
29,396,7
41,31,7
41,32,7
41,37,7
39,101,7
41,51,7
41,52,7
42,30,7
41,61,7
42,38,7
32,398,7
44,32,7
44,36,7
42,101,7
45,51,7
46,30,7
46,33,7
47,28,7
47,33,7
47,51,7
48,22,7
46,101,7
49,25,7
49,27,7
49,51,7
50,40,7
49,101,7
52,24,7
52,26,7
52,30,7
53,23,7
54,24,7
54,31,7
55,27,7
55,31,7
56,31,7
56,51,7
57,31,7
57,51,7
58,29,7
3,1751,7
59,25,7
60,25,7
62,22,7
62,26,7
65,18,7
65,22,7
67,19,7
67,24,7
68,20,7
69,15,7
69,18,7
70,24,7
70,41,7
70,51,7
71,20,7
72,23,7
73,15,7
73,18,7
75,22,7
75,27,7
76,26,7
78,17,7
78,19,7
78,20,7
79,13,7
79,19,7
80,14,7
80,21,7
84,12,7
84,16,7
85,15,7
85,21,7
86,14,7
86,21,7
87,12,7
87,13,7
87,21,7
88,14,7
88,20,7
90,17,7
91,21,7
92,20,7
93,14,7
94,7,7
95,11,7
95,21,7
96,15,7
91,201,7
99,5,7
99,12,7
99,13,7
100,10,7
100,12,7
100,20,7
101,11,7
101,19,7
103,8,7
103,11,7
104,7,7
105,8,7
106,7,7
106,11,7
107,8,7
107,14,7
111,17,7
113,13,7
114,8,7
116,9,7
118,10,7
119,16,7
122,6,7
124,8,7
124,9,7
124,10,7
125,7,7
126,9,7
127,14,7
130,7,7
131,3,7
131,11,7
131,14,7
132,8,7
132,11,7
133,4,7
134,5,7
134,7,7
134,8,7
135,12,7
136,9,7
138,7,7
140,4,7
141,3,7
142,4,7
143,4,7
144,4,7
144,9,7
148,5,7
148,8,7
150,22,7
153,4,7
153,5,7
154,6,7
156,8,7
157,3,7
158,3,7
160,7,7
162,3,7
162,7,7
164,3,7
164,6,7
167,3,7
168,3,7
169,6,7
172,3,7
173,3,7
175,4,7
183,62,7
200,29,7
202,61,7
202,80,7
201,163,7
201,172,7
201,174,7
201,178,7
201,188,7
201,197,7
201,203,7
201,228,7
210,4,7
210,9,7
210,14,7
205,301,7
240,36,7
752,2,7
2,128,6
2,133,6
3,109,6
3,113,6
3,114,6
3,129,6
3,130,6
3,131,6
3,138,6
4,109,6
4,115,6
3,148,6
4,117,6
3,150,6
3,154,6
3,156,6
3,159,6
5,102,6
4,134,6
4,135,6
5,106,6
4,138,6
3,178,6
5,118,6
3,187,6
3,188,6
3,190,6
3,199,6
3,202,6
1,265,6
6,110,6
3,213,6
2,246,6
1,278,6
3,217,6
1,283,6
4,194,6
1,287,6
2,256,6
7,103,6
4,198,6
1,291,6
2,263,6
1,294,6
1,298,6
3,241,6
1,304,6
2,273,6
3,244,6
2,276,6
3,247,6
3,248,6
2,283,6
2,288,6
8,108,6
1,326,6
2,297,6
8,113,6
1,331,6
2,309,6
1,340,6
2,311,6
2,315,6
9,102,6
4,261,6
1,359,6
1,360,6
2,333,6
2,338,6
2,341,6
1,375,6
2,344,6
1,383,6
1,386,6
1,388,6
1,404,6
1,405,6
11,102,6
1,420,6
1,422,6
12,82,6
1,423,6
1,426,6
2,402,6
12,94,6
1,436,6
13,68,6
13,69,6
13,71,6
3,384,6
13,76,6
13,78,6
2,422,6
1,461,6
14,68,6
1,473,6
2,443,6
14,71,6
3,414,6
2,445,6
1,476,6
1,477,6
1,481,6
14,82,6
2,455,6
2,456,6
1,489,6
14,86,6
3,431,6
15,62,6
1,497,6
1,502,6
1,505,6
3,448,6
15,80,6
16,53,6
14,116,6
16,56,6
15,95,6
16,66,6
1,532,6
16,78,6
1,544,6
16,80,6
16,86,6
17,56,6
1,553,6
17,70,6
1,566,6
17,73,6
17,74,6
17,85,6
17,87,6
18,57,6
17,91,6
18,63,6
17,95,6
18,67,6
18,69,6
1,600,6
18,75,6
19,49,6
19,50,6
19,54,6
19,57,6
18,99,6
19,81,6
20,52,6
1,643,6
19,85,6
20,54,6
20,56,6
20,57,6
20,58,6
1,649,6
1,651,6
1,652,6
19,94,6
19,99,6
20,70,6
3,597,6
1,664,6
20,76,6
21,47,6
20,81,6
10,393,6
21,52,6
10,397,6
20,95,6
21,66,6
21,85,6
23,40,6
23,44,6
23,46,6
23,50,6
23,53,6
12,395,6
22,94,6
23,68,6
6,598,6
1,756,6
24,43,6
24,52,6
13,396,6
23,91,6
1,774,6
25,34,6
25,50,6
14,395,6
14,398,6
11,501,6
26,46,6
15,397,6
1,839,6
27,48,6
16,393,6
1,862,6
27,61,6
28,47,6
1,898,6
29,42,6
18,391,6
1,937,6
30,43,6
1,945,6
19,392,6
19,398,6
30,57,6
1,970,6
31,42,6
1,975,6
1,983,6
1,989,6
31,61,6
1,995,6
30,100,6
33,37,6
33,40,6
33,44,6
22,391,6
33,50,6
22,396,6
5,950,6
1,1078,6
23,397,6
5,960,6
35,32,6
35,35,6
6,948,6
6,950,6
24,397,6
34,99,6
36,40,6
25,396,6
6,985,6
37,34,6
35,100,6
37,38,6
26,399,6
38,39,6
9,945,6
38,61,6
39,33,6
39,34,6
39,47,6
39,48,6
39,61,6
40,32,6
40,34,6
40,46,6
30,396,6
42,27,6
40,101,6
42,40,6
42,42,6
42,46,6
31,393,6
31,395,6
43,27,6
43,40,6
43,42,6
43,51,6
44,29,6
44,61,6
46,35,6
47,30,6
47,31,6
47,34,6
48,33,6
49,28,6
49,29,6
49,38,6
47,101,6
50,30,6
50,33,6
50,37,6
50,41,6
51,26,6
51,35,6
52,27,6
51,61,6
53,51,6
55,22,6
55,24,6
55,28,6
55,36,6
55,40,6
56,22,6
56,27,6
56,32,6
56,41,6
57,22,6
57,23,6
55,101,6
58,23,6
58,24,6
58,25,6
58,31,6
59,22,6
60,24,6
60,29,6
58,101,6
61,32,6
62,23,6
62,25,6
63,23,6
66,15,6
67,23,6
68,16,6
70,28,6
70,29,6
70,45,6
71,19,6
72,31,6
73,22,6
76,23,6
77,19,6
79,14,6
79,20,6
1,2456,6
80,17,6
81,18,6
82,15,6
82,18,6
83,21,6
85,13,6
85,17,6
86,12,6
86,16,6
86,18,6
86,20,6
87,15,6
87,17,6
88,17,6
88,19,6
91,17,6
92,13,6
92,17,6
93,10,6
94,12,6
94,18,6
94,21,6
95,13,6
96,10,6
96,18,6
97,16,6
98,13,6
92,201,6
98,19,6
101,20,6
102,18,6
103,12,6
103,16,6
104,15,6
104,20,6
105,9,6
105,16,6
107,12,6
108,11,6
108,13,6
110,7,6
111,7,6
111,12,6
112,12,6
112,13,6
112,15,6
114,7,6
114,11,6
114,17,6
115,28,6
115,46,6
117,16,6
118,8,6
117,40,6
118,13,6
119,18,6
122,14,6
123,5,6
123,7,6
124,13,6
125,14,6
126,7,6
127,10,6
128,6,6
128,10,6
128,11,6
132,4,6
133,3,6
133,5,6
132,45,6
135,6,6
138,20,6
139,3,6
139,7,6
139,11,6
138,47,6
141,4,6
141,8,6
143,5,6
144,7,6
144,11,6
146,4,6
146,5,6
147,4,6
148,9,6
147,50,6
149,6,6
150,25,6
150,26,6
154,10,6
155,3,6
158,5,6
158,10,6
159,3,6
159,10,6
160,6,6
160,11,6
161,3,6
168,6,6
171,9,6
174,5,6
176,5,6
179,5,6
181,8,6
182,6,6
184,7,6
186,5,6
187,3,6
192,12,6
194,5,6
195,4,6
200,25,6
202,71,6
204,11,6
202,74,6
202,106,6
201,158,6
201,171,6
201,175,6
201,180,6
201,185,6
201,187,6
201,194,6
201,201,6
201,221,6
201,225,6
201,230,6
201,234,6
210,7,6
220,3,6
220,4,6
220,21,6
240,34,6
240,35,6
240,39,6
250,3,6
250,4,6
3,125,5
3,128,5
3,137,5
4,108,5
3,140,5
4,110,5
3,142,5
3,145,5
3,146,5
4,120,5
3,153,5
4,122,5
4,123,5
4,125,5
4,126,5
3,161,5
4,130,5
4,132,5
5,103,5
3,165,5
3,168,5
4,141,5
3,173,5
3,174,5
4,143,5
5,114,5
3,179,5
5,119,5
4,151,5
3,189,5
3,192,5
5,131,5
4,164,5
3,197,5
3,200,5
4,173,5
4,174,5
3,209,5
6,118,5
5,151,5
3,216,5
3,221,5
3,223,5
3,224,5
3,225,5
3,226,5
1,290,5
5,166,5
3,229,5
4,199,5
7,106,5
3,230,5
4,203,5
7,111,5
2,267,5
7,112,5
4,206,5
3,237,5
7,114,5
2,272,5
3,242,5
3,245,5
4,215,5
2,279,5
1,316,5
1,317,5
7,131,5
2,287,5
3,258,5
8,104,5
8,105,5
1,323,5
5,200,5
7,138,5
4,233,5
2,295,5
4,234,5
1,327,5
2,298,5
1,330,5
4,241,5
1,336,5
1,337,5
4,250,5
3,287,5
2,323,5
9,106,5
2,325,5
1,358,5
1,361,5
1,362,5
2,332,5
1,368,5
9,120,5
1,371,5
2,346,5
2,353,5
10,108,5
3,326,5
1,394,5
1,395,5
3,333,5
1,396,5
1,397,5
1,398,5
2,368,5
2,371,5
1,403,5
11,93,5
11,94,5
2,379,5
2,381,5
11,107,5
1,418,5
1,419,5
2,389,5
2,398,5
12,88,5
3,372,5
2,403,5
13,64,5
2,406,5
1,438,5
2,411,5
1,442,5
2,412,5
3,382,5
2,415,5
2,417,5
2,420,5
1,451,5
13,80,5
2,421,5
1,453,5
3,395,5
3,397,5
14,63,5
3,406,5
2,438,5
14,67,5
3,412,5
4,384,5
3,417,5
3,421,5
4,396,5
4,397,5
14,88,5
1,492,5
4,400,5
2,465,5
1,499,5
14,98,5
3,442,5
15,74,5
16,47,5
2,481,5
15,79,5
3,455,5
15,83,5
3,456,5
15,87,5
15,89,5
16,64,5
16,67,5
16,77,5
17,54,5
16,87,5
1,552,5
17,59,5
17,66,5
17,67,5
17,68,5
17,75,5
17,76,5
7,392,5
17,82,5
17,84,5
18,55,5
7,397,5
7,398,5
17,88,5
16,121,5
18,60,5
18,64,5
18,65,5
1,607,5
1,611,5
18,86,5
19,55,5
19,60,5
1,620,5
19,65,5
19,67,5
19,72,5
6,477,5
19,77,5
1,637,5
20,53,5
9,398,5
20,68,5
1,659,5
1,660,5
3,599,5
20,74,5
7,478,5
20,77,5
21,50,5
10,395,5
22,45,5
11,395,5
22,65,5
8,501,5
1,721,5
5,598,5
1,725,5
5,601,5
22,76,5
23,47,5
12,393,5
22,85,5
23,62,5
9,501,5
6,596,5
23,70,5
23,71,5
23,74,5
24,44,5
19,200,5
24,46,5
24,48,5
1,764,5
13,393,5
24,53,5
23,84,5
1,772,5
1,780,5
23,99,5
1,781,5
24,70,5
25,48,5
14,392,5
14,394,5
1,797,5
24,84,5
14,400,5
26,39,5
26,42,5
26,47,5
26,49,5
1,825,5
26,50,5
1,832,5
1,834,5
26,67,5
1,843,5
25,99,5
27,43,5
26,74,5
27,47,5
16,392,5
27,52,5
16,395,5
16,398,5
27,59,5
1,871,5
28,44,5
28,45,5
17,390,5
